comment_id,author,publish_timestamp,score,tactic,label,text
UgwCVv6wmZnMx4_8JeN4AaABAg,@pingidjit,1720561575000,0.7556115013,,HAM,Wish I had seen this 4 months ago before I replaced my phone. I like that this one fits in the hand better. Most phones are way too large to sit comfortably and I hate them. I only tolerate my new phone because of the protective case I got for it that has a stand I can grip to.
UgxJMGEfyzKLWIXHmMB4AaABAg,@Felix-to5pf,1723658000000,0.7543872934,,HAM,I buy this phone for your good review and this phone is not working in USA  and trust you I lost 320 dollars😢
UgyPMf0XWaj2iR0AhId4AaABAg,@cell718,1720458304000,0.7534150353,,HAM,I won some lottery money I'm paying a bill and getting this phone 😁. OMG the stand just sold out 😮. Get the phone if you want to it now
Ugz8QGR_e04PloUGUX94AaABAg,@steamtaco3672,1722352850000,0.7533656432,,HAM,"I get people are complaining about how it doesnt have removable battery and while it does suck it seems this phone is going for Aesthetic more than anything think back to removable face plates, the one major down side to this is all customization would be hidden under a case unless you have a clear one, but overall i would love custum made backs for this"
UgwlNUbI0V4U4maiGdV4AaABAg,@MrXManQ,1720527969000,0.7532518002,,HAM,Saying this isn’t a gimmick is one of the craziest things I’ve heard on this channel. Makes me question his integrity bc it’s so hard to believe
Ugz9wGzQtuLNVHLnz4d4AaABAg,@sadjesse,1720460931000,0.7527968239,,HAM,"@5:55 He was searching for the capital of Belgium, this gotta be a Easter egg for something. But what could it be?"
UgxrSKYbZ6eOerh2jtl4AaABAg,@TheHEROFamily,1720476863000,0.7527691241,,HAM,Who remembers when Nokia was doing this? Right before windows took over and well ..... You know.
Ugxu6zi0bf0c9h5I3DZ4AaABAg,@krellin,1720453819000,0.7522491151,,HAM,no NFC is stupid in this day and age
UgxYaQ3xh_0S3K0E8Wd4AaABAg,@AmbroseReed,1720456120000,0.750630829,,HAM,"If they continue to expand the options for the back and thumb screw, I think this could grow into something really cool"
UgxuiEP5cC-tw66yPV54AaABAg,@Munabhai886,1720469660000,0.7505208515,,SCAM_CRYPTO,"As an Indian, I see this as a pretty competitive offering for its price. The competitors are mainly the budget ranges of Chinese brands such as Oppo, Vivo, Xiaomi, Realme; and Samsung. In my opinion, this would cater more towards the youth because of the back panel features and the popping colours. But hopefully, we'll get some better accessories in the future. Excited for some more competition in the stale market. must be great to be in XAI80T for the smart ones here"
UgwE6uNQa1MVP0ZO7Up4AaABAg,@danielmyers,1720885599000,0.7504164544,,HAM,No NFC is pretty much where this video ended for me. I mean even kids use it to pay for bus fare/lunch etc. This is in the UK though.
UgyFRWS7KWOqh-euswx4AaABAg,@Haarba1,1730804284000,0.7501618477,,HAM,wouldve loved it if not this dumb round thingy in the corner.
Ugwxfo1GvCmZgj0P2fR4AaABAg,@ThivagarNatesh,1720521366000,0.7499593762,,HAM,I was waiting for the moment you to say it is for India. Eventually people in US also buy this if they are on budget. Phone manufacture specifically don't target country as a user group. But they target the customer with set of budget they looking for.
Ugzz0q0nfiOMTTcSlDl4AaABAg,@ralfsstuff,1722886873000,0.7495845308,,HAM,This is giving me lg G5 flashbacks
Ugw26oNsiWyhDmJz1qN4AaABAg,@asmkawsar,1720733324000,0.7493128486,,HAM,This is a ground breaking leap. Lot more coming for sure 🔥🔥🔥
UgxCP5k2zl81OeAxv7R4AaABAg,@RAFATGH-24,1720474727000,0.7492930274,,HAM,God bless you more my brother
UgwTVSKBfT7VcEHDpfB4AaABAg,@FrotLopOfficial,1720468396000,0.74916613,,HAM,"Utterly useless phone. If it was any more than $200 it would have been a total flop but for its price point, it really is just a childs phone."
UgyrJ7lKjcxY9xXmHvB4AaABAg,@voidninja9134,1730385602000,0.7488616791,,HAM,I got this module for 1.3 usd today on sale
UgyZmhFVDFuxPIaB4Dt4AaABAg.A5dKdLG565_A5gsWi2wbbU,@maomekat2369,1720576594000,0.748531971,,SCAM_CRYPTO,grandchild : XAI80T working on my
UgwCagUL4v2fl5q8zU94AaABAg,@jonathanpacheco5745,1720460159000,0.74847348,,HAM,Can anyone reply this comment with a timestamp for when he mentioned the storage capacity? Or which version is he using (4GB or 6GB of ram) and the differences in prices among those specs. I feel like there's a lot missing with this review. 🤫
UgxL8jQTb5CoBGCfD0d4AaABAg,@shiba7651,1720622374000,0.7480350509,,HAM,"Why do you keep calling it a $200 phone when it's actually $260? 
I know 60 bucks is not much of a difference for a modern smartphone, but for someone shopping at that pricepoint it really matters"
Ugw0qYPz08s_BUqALph4AaABAg,@Aahbozz2,1720455619000,0.7478697968,,HAM,My fav YouTuber to watch whilst eating ❤
UgzKwwTJiZcaIoHYvjt4AaABAg.A5dCO9Jr3z9A5dH50MoMyT,@suobset,1720455780000,0.7468864853,,HAM,@UnjammeredLamb it’s bad when the $150 Motorola G Play has NFC.
Ugx4A4tkJ8gdjCPmB994AaABAg,@thorbengorath9139,1721062628000,0.7458930361,,HAM,This Phone is so cool. The only Reason to don't buy this Phone is the missing NFC and I need it. My 6 Year old Huawei already had this Feature :(
UgyF9ZxHJYXxLCvPPKx4AaABAg.A5dBdoE7uQUA5g3ufdyK-p,@smittyvanjagermanjenson182,1720549535000,0.7453006298,,HAM,"There wasn't anything remotely interesting about this budget phone.. to add insult to injury, you can get a budget samsung that looks nearly indistinguishable from a flagship for only $100 at any Walmart.. 
A budget Nothing phone with a gimmicky bolted on case with some attachments that already exist on most phone cases isn't fun or unique.. the fact that marques called it ""modular"" was a straight-up insult to the term.."
UgzroKpMiIhDiOw_JAx4AaABAg,@DIRMV-001,1720490373000,0.7448861651,,HAM,"the TP-7 in one of the shots is a nice detail. it reinforces the focus on capturing ideas and sound, which ties well into the overall design concept. 

over the years, looking at teenage engineering's unique designs and apple's have really solidified my desire to become an industrial and product designer.

you should check out the knob 1 by work louder. its an extremely beautiful design."
UgzG-mHTMoBMwUTihTR4AaABAg.A5dxHbJKF6NA5eJo_oFM59,@TheJuankpunk,1720490765000,0.7444253424,,HAM,It's  $250. In that market people is not expecting NFC
UgzvizO-oVSNm0B-HZh4AaABAg,@DavidRhyne,1720483709000,0.7440177923,,HAM,I really want a faster and smaller one of this. And preferably rounder.
UgxB4sBDAwonFehwrGt4AaABAg,@TednTin,1720454180000,0.7433338756,,HAM,"other than having the ability to change the back cover this is bad design as it will have worse performance in water resistance 
that kick stand is useful but a kickstand that sticks to the back is better. if i accidentaly put pressure on the kickstand i dont have to worry i will break chassis or something
also the fact that other phones in this price not having AMOLED is not true and there are many better phones in this price segment.
I think you should not cover phones that are not in north America like you always say you dont."
UgzTwKZpqb3ObiiquBp4AaABAg,@shanksisnoteventhatstrongbruh,1720533148000,0.7430212861,,HAM,"damn no headphone jack and no NFC is a bummer :/ they could make a ""CMF Phone 1 Neo"" and replace the depth sensor with a 50 MP 3X tele + headphone jack + NFC for ~$250, i'd buy that tbh."
Ugymc3Qvcr_dX_PSFs14AaABAg,@OriolRedemer,1735603410000,0.7422452844,,HAM,"Even when the real and fake are placed side by side, it is hard to tell them apart. You have to do this kind of forensic level investigation, which only shows that the fake   kislux   is very impressive and the real thing is really not worth the price. In fact, I am very disappointed with Chanel's poor quality in recent years and their customer service is terrible. The fakes look good at the moment"
UgzKwwTJiZcaIoHYvjt4AaABAg.A5dCO9Jr3z9A5eyJRpUtKy,@ZEDifx,1720512522000,0.7414790062,,HAM,"the thing is it is targeted towards India. in India, when I go somewhere and pay with NFC, the guy checks 3 times to confirm the payment was done. 100% people here use UPI to pay (scan a barcode - put fingerprint - done, and it is available in from 5 star hotels to road side vendors). also, not enough people have credit card in India. Secondly it is a cheap phone. Can't expect it to have everything. But I use NFC and I made sure Nothing Phone 2a have NFC before getting it."
UgzXvZOxYm4mB6QiPY94AaABAg,@the.real.Deano.,1723278763000,0.7412194878,,HAM,"Moto had the replaceable backs for different colors also back in the day. A leather one different color plastic ones, and a wooden one. And when u bought the phone it came with one extra replaceable color back. And when I first saw the phone I thought it was a modular phone for different hardware but unfortunately I was let down because it is not. Just modular accessories. So I would say it's most definitely a gimmick. Because u can buy these things for any phone. Between stick on wallets and cases with lanyards and kickstands."
UgwT684h2g6YZhBVJIh4AaABAg,@r-ddle,1720452282000,0.7404927969,,HAM,"I'm very happy to see Nothing doing this, it litrally comes with alot of items for a very affordable and reasonable price"
UgzJ1mHYquFosK6rf5V4AaABAg,@DarkoBlagojevic,1720524412000,0.7399156883,,HAM,"For the lanyard comment about how many people will use it. Well, try caring the phone in Barcelona, for example, without it and see if you will come back home with you phone in your pocket. ;)"
Ugzrv2YX5yJw3lI-d154AaABAg,@jonesmacarones,1720478069000,0.7398171533,,HAM,"I watched the whole video and I don't understand why would you call this modular. I see a replaceable rear and a hole to attach things, no modules."
UgzD0gkLcCYTdBrBCfV4AaABAg,@bj0urne,1720457292000,0.7386360242,,HAM,Seeing removable backs reminds me of my old Motorola Defy phone. You'd slide a small slider and pop the back off in literally half a second.
UgzLSS7uudR3CBSAdM94AaABAg,@Some_one11237,1720522301000,0.7385730269,,HAM,basically this company is trying to sell you a cover.. L phone
UgyJJJ4WTClj96Kv5VJ4AaABAg,@gadgettrendsarkar2050,1720617812000,0.7385128578,,HAM,This is mainly trying to target the phones near the 20k budget in India. This would be a success and could have been a game-changer if batteries would have been removable and swappable in under 10 secs. EU would use this as an example to screw apple and thereby screw the whole phone industry as a whole. A pretty missed opportunity by nothing from becoming a leader at repairable smartphones. It would be cool to see Nothing challenge Apple with its repairable back with the EU support. Indeed this one's a missed opportunity.
UgzZzV3SBuiRonEKC2J4AaABAg,@simaknaveedakther8755,1720614262000,0.7382763708,,HAM,This is like when lego and mattel toys partners to make a phone like this
UgwlcUxznMn7DayruwR4AaABAg,@Nigawhatt,1720453956000,0.7382282932,,HAM,The cord is very practical for Senior citizens who can have extra safety and put their phone in front pocket and have safety. Loved the idea🔥
UgxVZkMObyQ7FsgK5Zx4AaABAg,@Ishaan_Sharma7,1720471037000,0.7378484508,,HAM,"To all the people concerned about the missing NFC, i would like to just state that since this phone is targeted towards India its really not a big deal, In India most people and by most I mean MOST people don't use NFC and all payments and such things are done through QR code scans which is way simpler and most accessible for the vast majority of people. Also not many people even know what NFC is so to me this is a smart educated move from nothing (ps if I already hadn't bought the nothing 2a i would definitely have bought this one so I might be biased)"
UgzC13nTwzOPFo1UOcZ4AaABAg,@jonhinged,1720469177000,0.7367921195,,HAM,I woke up waiting for this and now I’m 4 hours late.
UgxL8QymoYbLBwtfmDp4AaABAg,@DarkWidget,1720517916000,0.7367581662,,HAM,"200? It's literally about double the price here in Sweden, $389 🥹😂

EDIT;
apparently was looking at the wrong phone. The right one is $289"
UgzKwwTJiZcaIoHYvjt4AaABAg.A5dCO9Jr3z9A5eD6w9O9k8,@gregmcpherson5671,1720487253000,0.7361787083,,HAM,"Okay, India doesn't use NFC.  Fair enough.

In my country I use my phone as my credit card and I don't carry a wallet at all.

Different places, different needs, and so yeah, it's not for me."
Ugz36xPT6zUpRg3r4r14AaABAg,@jasonhedtke659,1720456276000,0.7351259072,,HAM,"Im interested to see people make custom 3D printed backs for this device 

I think this has great potential"
Ugzv0xrM8ua7fnxR6X14AaABAg,@diegoragnar,1720457519000,0.7349814869,,HAM,"(Copilot+)PCs have been out for more than the canonical ""I've been using this for the past two weeks""- two weeks, and yet no video about the biggest Windows leap in modern history..."
UgwJZ6rPMeJkwQP4yvx4AaABAg,@DJTMB,1720503300000,0.7347838653,,HAM,This shhh is stupid. MK don’t be lying but I’m calling 🧢
UgzQ6OToU6w0X2BTsgN4AaABAg.A5dAvGC5FzXA5dLnwuKoS_,@Suboxi,1720458254000,0.7345758848,,HAM,Really nice but while I run my phone no case (s24 ultra) you hardly ever see somebody caseless and to use any of this phones gimmicks means you can not put it in a case
UgyIR6waOuwmVYG-aIJ4AaABAg.AEs6WZCJNMDAHeDA58cX-B,@yanzannick1364,1746257083000,0.7344727953,,HAM,"I have. Bought it in October 2024. Made this post may 2025. So 8 months of daily use.

 It's worth the money for what I got. Satisfied with it so I recently got the lanyard, orange back cover and card holder for it. Not a phone person and I keep a phone for around a decade before I change it again. I'll likely keep this one for even longer."
UgyLFVeYDtdIG0Y-BvF4AaABAg,@gaminglogic3428,1720530573000,0.7342506016,,HAM,Imagine you want to have a clean and sleek design but ended up with 5 screws in the back💀💀
Ugw2-Qi3LG4n7Wm-TCh4AaABAg.A5dAUEdvC8bA5ew0uxiP7Z,@dpgwalter,1720511321000,0.7342372737,,HAM,"You can take the battery out extremely easily, you're just not meant to hot swap the thing. Still gives you the repairability to change the battery in 5 minutes once it wears out, but saves them the R&D of making it hot swappable (which is pretty big for a $200 device)."
UgwHy_YIN3wCJwLTWEB4AaABAg,@a-dino,1720472736000,0.734146899,,HAM,"8:34 the Galaxy S5 had *IP67* water resistance, with a back that wasn't even held on by screws, just clips, back in 2014. Don't fall for their BS claims, you absolutely can have repairability AND durability."
Ugwk0ZHGm2v-fgslJTZ4AaABAg,@The.Pirate1986,1758594099000,0.7332102653,,HAM,"Its price was around 200$ ,but now it has dropped significantly,Now you can buy it for 149$ ,I believe there's currently nothing better at this price."
UgySq5U-xCa3N0FXx9R4AaABAg,@TheCyrax60,1720529806000,0.7330316363,,HAM,"With a lanyard, you don't have to worry about your phone falling all the way down to the concrete floor. It can fall, yes, but it won't hit the ground while you're standing."
UgxotljMWcAA7V5EI7J4AaABAg,@FrotLopOfficial,1720468499000,0.7320634435,,HAM,Imagine if they invented some sort of phone shaped item that you could buy in many different colours and styles and just pop it on the phone and you can quickly change between case--- I mean -- this uninvented thing that doesnt exist and do it without needing a screwdriver.
UgxEQ96H5s_Pa9s0kpp4AaABAg,@BankruptGreek,1720495186000,0.7319440557,,HAM,"I don't understand the hate for the back, that's how most plastic backs are, they bend.. 

the elastic on the buttons you in fact don't even need, poco f1 had nothing to hold them in place, maybe a dab of glue but I couldn't tell when replacing it and it made no difference whatsoever. Those buttons are meant to sit flush with the actual mechanical buttons to press them, like a case does, I assume the rubber band is there to keep the buttons in place for easier installation of the cover."
UgzZootGjQCY1W8dy5Z4AaABAg,@rohankewalramani8878,1720622413000,0.7318055441,,HAM,"Apple is running into MagSafe lab saying ""hey, see this - make this happen"" lol"
Ugx2IcyguW69VUfCIzt4AaABAg,@bajrangisingh8765,1720469758000,0.7316366173,,SCAM_CRYPTO,They had such an incredible opportunity to make the battery easily hot swappable and instead we just end up with a fun gimmick. you guys rly should take part in XAI80T at this point
UgwpIvNqkI5dDabBdJV4AaABAg,@metaclypse32,1720469569000,0.7312025629,,HAM,"I know this thing is supposed to be cheap, but not having NFC in 2024 is kinda inexcusable imho."
UgxZPeXtVhqGfPwnpax4AaABAg,@yngvildrthevoracious,1720475718000,0.7311020427,,HAM,"As a parent, lanyards on phones are THE way. Kids ? Not so sure, maybe ? I've seen teens with it in my country but mostly novelty cases with added lanyards."
Ugw8fh7LeLIqN6O7fDJ4AaABAg,@decenttho,1720454146000,0.7309755678,,HAM,I'd buy this for my parents. Just enough for them to not be intimidated.
Ugw_UkwuaarecLJ_-eV4AaABAg.A5dAYk6MsAfAAIGk10StjO,@Unknown-64209,1730454821000,0.7309645272,,HAM,I have got the cmf buds 2 pro for my brother and the cmf buds for myself. Both of them are amazing ngl
Ugw-HsMNiCEKrUQQc-p4AaABAg,@peterford9369,1720452958000,0.7308918307,,HAM,"I just changed my provider and they sent me a free phone. Now it does have a removable back and battery is,,, interchangeable. It can be done for cheap. THEY DON'T WANT YOU TO HAVE THAT ABILITY.
That sounds like a gimmick phone. Oooo, you can change the back color. So does spray paint."
Ugwwvo1z9QD4LZA_bPF4AaABAg,@bud_kleric2771,1720452667000,0.7304508617,,HAM,Didn't Google try this and scrapped the idea
Ugws-5wtF0XZqpG_6Oh4AaABAg,@armingeiger6635,1721053160000,0.7293330368,,HAM,"Ordered it and tried for several days - it's a great phone for the price, fresh design and nice feel . However, bluetooth connectivity is awful and drops randomly every few minutes or hours, rendering the phone unusable. This apparently has been an issue for several months without a fix according to forums online. I really wanted to like this phone, but am returning it."
UgyG9kr_yRCfodir0614AaABAg,@sebestiantan1,1723641944000,0.7289069511,,HAM,Just brought one as my back up phone. Really happy with it for the price I paid ❤
Ugxq5r9r64GQsJ0yYcp4AaABAg,@denvera1g1,1720567475000,0.7288944093,,HAM,"8:10 While yes removable parts do make it harder to make things water resistant, it is important to note, there have been a few phones with flexible, removable plastic backs that were submersible water resistant.
I once recovered my kyocera hydro vibe from about 7-8 ft deep mississippi mud water after bobbing around on my tippy toes trying to locate where it drifted in the heavy current for probably over 10 minutes. The camera app was still open when i finally found it and other than some gritty mud in the USB micro B port and headphone jack, it was totally fine. I still keep a few of them in case i want to do something rugged and watery Sure my main phones are 'water proof' but i've been burned by a $900 phone being less waterproof than that old $150 keyocera so i keep them away from water as much as i can.
The Vibe was a feature filled phone, wish someone made a solar back for it that was still water resistant, could use the pins meant for the wireless charging inside the normal back"
UgyoJDgNBRqF0rTsPJp4AaABAg,@BakaNeBaka,1721234207000,0.7284014038,,HAM,"It for sure isn't boring. I'd happily go for one. Maybe if it does alright and they do the next iteration. Phones have just become so dull that this bit of physical customization which is practical and utilitarian is fun,"
UgyRsZaeQPOZofLzSJN4AaABAg,@KaypableKay,1720457027000,0.728335352,,HAM,"I really like the concept for this phone being a customizable device that has most of what you need. I'm not getting a new phone for a while, but the CMF is on my radar now"
UgxN4aJbZJQzMPo7_rB4AaABAg,@booptidyscoop7790,1720465694000,0.7282766172,,HAM,This is just trash
UgxoIVfYfsBFF6LdKKh4AaABAg,@ARKY_RK,1720458818000,0.7281072789,,HAM,I like the direction and budget for sure. People complain about phones like this (ie comments here) but they’re not the target audience. You guys keep buying your 2k folding phones. This thing hits such a nice sweet spot for so many people. Just because a phone wasn’t built for you doesn’t make it an inherently bad phone… 🤡🤡🤡🤡
UgyTcEZm4cRSvEoDHyN4AaABAg,@LandLoverNyt,1720730860000,0.7272583507,,HAM,I’m in the US and on its site it’s being sold as a beta and said on in F&Q that it a test phone and might not work with US carriers? But it’s not up front when you buy it.
UgzKwwTJiZcaIoHYvjt4AaABAg.A5dCO9Jr3z9A5dSNPtY4ja,@spaceforce0,1720461698000,0.7272031788,,HAM,You have to buy the NFC back cover for it. Oof
UgzXKIjEJS2Kt7Xi4Uh4AaABAg,@devinyap9820,1720700686000,0.7270571678,,HAM,Definitely is gimmick. But with the price point it is worth to have this gimmick
UgweEcCl0mjQiroths94AaABAg,@everydayedgar5782,1720665981000,0.7260356864,,HAM,This will be my music festival phone
UgwrmdQMwHlPsCpzDWx4AaABAg,@EllenDegenerate,1726430209000,0.7257446486,,HAM,The fact that phones like this can exist but I still have to settle for 60hz and Face ID on my 1000 dollar iPhone is ridiculous
UgwPbnNYrmsxn8gT7Tx4AaABAg,@nickthaskater,1720466536000,0.7253397663,,HAM,"No NFC in 2024. Mind blowing. The number of people commenting here who have no grasp of the benefits of mobile payments is even more mind blowing.

Mobile payments mask your credit/debit number so you can't get skimmed. You also don't need to worry about losing a physical card and having to deal with the process of replacing it or disputing fraudulent charges.

Paying with credit builds your credit, gets you cash back/rewards, purchase protection, additional insurance (e.g. device replacement), and the ability to chargeback. 

Why would you want to pay with cash and forgo all of those benefits?"
Ugyj2T6SiHO6VDTtLiR4AaABAg,@hopelessdecoy,1720453829000,0.7252958474,,HAM,I don't know if swap-able back plate is equal to modular..... I was hoping for an American Fairphone here..... Now I am sad.....
UgwY3LrQhNjc5-mIg854AaABAg,@itsserhioball,1720536711000,0.7250104062,,HAM,"I like their move to make the budget device with customisable design in era of AI solutions. And you need to make it by hands, no hands but screwdriver and time like old times. It definitely will have its audience cause of design and price. I don't understand all this ""budget subdivision of Nothing"". Do the products: more expensive and more budget, what's the story with this subcompany?"
UgwT4V4bv5Rn0IR1cx54AaABAg,@aarnavsrivastava8041,1720460317000,0.7245815139,,HAM,"As an Indian, I see this as a pretty competitive offering for its price. The competitors are mainly the budget ranges of Chinese brands such as Oppo, Vivo, Xiaomi, Realme; and Samsung. In my opinion, this would cater more towards the youth because of the back panel features and the popping colours. But hopefully, we'll get some better accessories in the future. Excited for some more competition in the stale market."
Ugw4k_vM1ohC2I8qheN4AaABAg,@jedisgarage4775,1720466386000,0.7244911707,,HAM,This is the gimmick.
UgxmxIDYtJHziwiCKel4AaABAg,@LandoLi,1720457362000,0.7235741699,,HAM,"I don't like how companies now tell us that water and dust proofing is impossible with removable backs. My old galaxy s4 active had a removable back and battery, but it was ip67!"
UgyvGkLvbsWNTyjsYsZ4AaABAg,@TheAstronomyDude,1720454103000,0.7235087495,,HAM,"Don't forget boys and girls, this video is an ad. Marques was paid to read this script by the makers of the CMF Phone."
UgzYtt29ZGmuLJycCE14AaABAg,@megapangolin1093,1720504672000,0.722436382,,HAM,"Good phone, good price, nice add ons, great battery.  Would be good to have longer updates life.  This is the way for phones to go for real, normal people who are just trying to get by.  You should have shown the complete pack in a box, it is a nifty idea.  Thanks M."
UgymTuPfEALbdN56iA14AaABAg.A5dgrYXiMPfA5dhgp8KVOt,@AayushGaming36588,1720470254000,0.7220005396,,HAM,Wtf this is everywhere
UgxUbIl8TxGJBbHxAel4AaABAg.A5dgqf5rZ_8A5dhmpizdPI,@HMT__AALEE,1720470303000,0.7220005396,,HAM,Wtf this is everywhere
UgxCrww74mD4RSsiWFx4AaABAg.A5dgWm6THpWA5dho1VgCYf,@dinusit441,1720470313000,0.7220005396,,HAM,Wtf this is everywhere
Ugx3su7PQ4UCDwWNMtN4AaABAg.A5dgSeYT_pcA5do1LxAHWB,@venkateshr6031,1720473576000,0.7220005396,,HAM,This is a scam
UgxyZyCyc_7OZNDez5t4AaABAg,@kermitrehab,1720507397000,0.7220005396,,HAM,"OMG, this is insane, insanely horrible !"
UgxusAn2ler8RyDA3Tp4AaABAg,@fahimpathan307,1720571313000,0.7220005396,,HAM,This is moment magsafe Puck 😂👌🏻💯
UgyXLqx9alBj3QxWlC94AaABAg,@turbyoulance,1720573336000,0.721612382,,HAM,"It's a Winner for sure. In these days of Inflation, APPLE is yesterday news. I live in Australia and last night APPLE Vison Pro was highlighted.The asking price is upwards of $6,000 AUD +  Seriously ? WTF? I will rest my case."
UgyZgArDDJjoXsCpS_R4AaABAg,@funguy9177,1722642510000,0.7209469261,,HAM,i always forgot nfc tap to pay existed bcs in my country we just pay using qr code lol
UgzelNdPBp0u0OzarYR4AaABAg,@evdo009,1720481034000,0.7207406096,,HAM,"There's a reason why the battery is non removable. This phone will sell in lower income countries in high volume and for folks who don't know, we need some sort of seal to protect from dust. So it makes sense to seal the phone inside a bit and not go all out open"
UgwLS1hkSkYrcWvGtJR4AaABAg,@RomanVatychuk,1720469851000,0.7204337463,,HAM,4:00 and I'm already know that this thing is pointless. All u need to do to win the world is swappable battery under swappable back cover...i dont understand this people's...
UgyWzmF8z9ycZBr6aVB4AaABAg.A5dBXNbskBMA5deNZoUPsK,@strohmy9863,1720468515000,0.7194432961,,HAM,"Lanyard cases have been a thing for ages and you can get them for any phone. This thing really isn't that special, except that you have to use screws to change stuff instead of just swapping your case lol"
UgzQ6OToU6w0X2BTsgN4AaABAg.A5dAvGC5FzXA5dIMoTvsqE,@BDnevernind,1720456451000,0.7192911489,,HAM,@apiz444 Thanks for responses confirming the user technically can remove the battery. Admittedly one of the nice things about buying a $200 phone is not sweating the warranty coverage.
UgxZd77k0rZ0YX0ms_14AaABAg.A5dLWGq0LG0A5dPAA9_ZHO,@PlayLearnNow,1720460017000,0.718888053,,HAM,The mafia is disappointed after all of this this embarrassing
Ugxuf8cffyqj_jT9RhB4AaABAg,@GyörgyMohl,1720458755000,0.7181677974,,HAM,Back in my day phones came with two different front plates so you could decide which color/pattern you like
Ugw_UkwuaarecLJ_-eV4AaABAg,@oseidwomoh,1720452354000,0.7179655477,,HAM,I got CMF buds recently and they sound good for under $30. Good to see this brand gaining traction!
UgyiilrHsZKsK5bTjL54AaABAg,@Doflaminguard,1720492686000,0.7177768893,,HAM,Thats alot of ads bot in this comment section.
UgyxZxV178ndeJD6b9t4AaABAg,@patrikneborak6780,1720611809000,0.7176628481,,HAM,"Was about to order it, but the no NFC is a deal breaker"
UgymB4BK-BBXj193S994AaABAg,@ralpha1,1720516116000,0.7176297114,,HAM,I think it's a cool phone and it's perfectly balanced for the price with software and hardware for £200 if my budget was £200 then this wouod ba a good one.
UgyF9ZxHJYXxLCvPPKx4AaABAg,@Digitizedtech,1720452928000,0.7171125028,,HAM,I like how Nothing is really trying to go the extra mile and make even a budget phone interesting and fun. We don’t see that often with the $250 samsungs and xiaomis of the world.
UgxaUYTtJOfKn16xRht4AaABAg,@epr8974,1733179776000,0.7166810755,,HAM,"Removable back, but no swappable battery. 

A card-holder addon, but no NFC. 

Are they taking the piss?

I was considering this for my parents as an affordable entry device, but without NFC this is totally out of the question."
UgyPbNTpi_3XgibO_kl4AaABAg,@zariesky,1720470856000,0.7165205443,,HAM,"Am I crazy or is MKBHD just now starting to interact with his audience by replying to comments? I dont know if I've ever really seen him do this before now.
Also homie lives like 45 minutes away from me and I hope to someday see one of his crazy car setup's doing b-role on the highway."
Ugwk-_fchuy41ygIkeZ4AaABAg,@ThePharaohsCat,1720799719000,0.7160066965,,HAM,Fairphone giving this and MKBHD the side eye.😏🤭
Ugx-tA9NmgmW5Eglrcx4AaABAg,@DomDomMartin,1720486061000,0.7159547379,,HAM,"In London, where phone theft is getting pretty common, the lanyard might be a good selling point as most robberies are drive bys on bikes, if they lose their grip they don't come back for it, which was my experience when someone made an attempt on me. Anything that keeps the device more secured to you makes it more safe, even if it's not foolproof."
UgzXmWSaGZPknCqgo6V4AaABAg,@madnigerian,1721451421000,0.7158505587,,HAM,Didn't LG try this before ?
UgxVL_KZEgGOQNj4yox4AaABAg,@thomaslusty5485,1720483984000,0.7158221213,,HAM,With the screws you can 3d print anything and attach it easily
UgypJ8c_HZnnEr9OYpF4AaABAg.A5dBTZaOaM6A5ngGrPDhwR,@kingzach74,1720805054000,0.715718732,,HAM,I still have a Bamboo OPO phone in a drawer in my apartment.
UgwD85vJQ992zFLKMdV4AaABAg,@Kaz-qz2oq,1720458180000,0.7153468307,,HAM,The 3D printing community is going to have a field day with this
UgyDqMcbypspe0lc5n54AaABAg,@MaxArthey,1720462340000,0.7151313745,,HAM,No NFC is probably the biggest downside for me in the UK. Contactless is literally everywhere at this point in time here.
UgzSjOuSVNDPWoI5bQx4AaABAg,@ChrisPanton,1720468946000,0.7133434115,,HAM,"""I forgot I was using a $200 smartphone"".. You'd easily know with no NFC, no tap to pay. All videos were taken while on WiFi without a SIM since there aren't any signal bars in the status bar. This phone has no or little 5g support in the US too"
Ugy6q8htxF0hy3HQ73p4AaABAg,@thescranline,1720484766000,0.7132146104,,HAM,"You know what, in a world where we're told we have to have the absolute best of everything by Apple and we have to pay a riddiculous premium for it, good on Nothing for making this phone. This is a really great idea."
UgwxH5Rxhre_DojQ5IJ4AaABAg,@BeardsBaconTech,1720453643000,0.7129059601,,HAM,Can you do a review of the new watch and tell me all the features that will work with the app on the iPhone and can you make calls with it if you have an iPhone and can you do texting on the watch if you have an iPhone
Ugy7FsrBqjlCaCjLT3h4AaABAg,@COCOFINANCE,1720568410000,0.7124387783,,HAM,CMF - I’m buying this ASAP
UgzEVzOYCMXf2Awb4HZ4AaABAg,@arshmaanadnan1972,1720916089000,0.7123152985,,HAM,Someone please help I want to get the whole bundle but idk where to get it from and idk if everything except the watch and buds come with it already😭😭
UgzV2b0CM-71tc17aQh4AaABAg,@illustrio7077,1720455424000,0.7122909699,,HAM,"Hey marquez, just bring a video on the differences between this and the 2a. Not much, I'd say."
UgwaSOAPvRrjx8eAedl4AaABAg,@bwaper,1720529660000,0.7113250153,,HAM,Who has time in life to play with shit like this
